,Bird Class,Image Path,Image Size
2612,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(238).jpeg,"(600, 499, 3)"
2613,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(181).jpeg,"(452, 640, 3)"
2614,Coppersmith,Data2/Coppersmith/[www.hbw.com][12]COPPERSMITHBARBETDGNG2.jpg,"(576, 768, 3)"
2615,Coppersmith,Data2/Coppersmith/[www.hbw.com][906]CoppersmithBarbetMegalaimaHaemacephalafeedingJuvenileatnestinKolkataIIMG8311.jpg,"(340, 325, 3)"
2616,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(139).jpeg,"(600, 450, 3)"
2617,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(98).jpeg,"(467, 650, 3)"
2618,Coppersmith,Data2/Coppersmith/[www.hbw.com][631]dsc09198.jpg,"(340, 450, 3)"
2619,Coppersmith,Data2/Coppersmith/[www.hbw.com][17]c222-psilopogonhaemacephalus.jpg,"(340, 504, 3)"
2620,Coppersmith,Data2/Coppersmith/[www.hbw.com][189]img58440.jpg,"(340, 453, 3)"
2621,Coppersmith,Data2/Coppersmith/[www.hbw.com][350]CoppersmithBarbetMegalaimaHaemacephalainnestinKolkataIIMG2869.jpg,"(600, 720, 3)"
2622,Coppersmith,Data2/Coppersmith/[www.hbw.com][566]IMG80050.JPG,"(340, 400, 3)"
2623,Coppersmith,Data2/Coppersmith/[www.hbw.com][870]MG1526.jpg,"(340, 478, 3)"
2624,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(20).jpeg,"(588, 660, 3)"
2625,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(65).jpeg,"(610, 485, 3)"
2626,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(58).jpeg,"(390, 660, 3)"
2627,Coppersmith,Data2/Coppersmith/[www.hbw.com][214]Megalaimahaemacephala18india11JH.jpg,"(340, 489, 3)"
2628,Coppersmith,Data2/Coppersmith/[www.hbw.com][128]Megalaimahaemacephala9indiaJH.jpg,"(340, 315, 3)"
2629,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(141).jpeg,"(488, 650, 3)"
2630,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(104).jpeg,"(460, 650, 3)"
2631,Coppersmith,Data2/Coppersmith/[www.hbw.com][368]Psilopogon-haemacephalus002.jpg,"(340, 452, 3)"
2632,Coppersmith,Data2/Coppersmith/[www.hbw.com][872]2019-01-25-0258.jpg,"(340, 247, 3)"
2633,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(240).jpeg,"(456, 600, 3)"
2634,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(205).jpeg,"(506, 489, 3)"
2635,Coppersmith,Data2/Coppersmith/[www.hbw.com][402]img1764.jpg,"(340, 360, 3)"
2636,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(81).jpeg,"(476, 630, 3)"
2637,Coppersmith,Data2/Coppersmith/[www.hbw.com][483]CoppersmithBarbets-AdultwithImmatureIIMG8534.jpg,"(340, 333, 3)"
2638,Coppersmith,Data2/Coppersmith/[www.hbw.com][159]CSBIBC3.jpg,"(703, 1000, 3)"
2639,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(39).jpeg,"(454, 660, 3)"
2640,Coppersmith,Data2/Coppersmith/[www.hbw.com][255]IMG0644copyCoppersmithBarbet.jpg,"(340, 453, 3)"
2641,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(198).jpeg,"(501, 354, 3)"
2642,Coppersmith,Data2/Coppersmith/[www.hbw.com][306]img58580.jpg,"(340, 453, 3)"
2643,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(221).jpeg,"(399, 536, 3)"
2644,Coppersmith,Data2/Coppersmith/[www.hbw.com][10]dscn0362.jpg,"(340, 407, 3)"
2645,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(165).jpeg,"(600, 574, 3)"
2646,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(120).jpeg,"(498, 650, 3)"
2647,Coppersmith,Data2/Coppersmith/[www.hbw.com][914]IMG46121.JPG,"(340, 453, 3)"
2648,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(158).jpeg,"(600, 571, 3)"
2649,Coppersmith,Data2/Coppersmith/[www.hbw.com][591]Megalaimahaemacephalaindica2.jpg,"(620, 930, 3)"
2650,Coppersmith,Data2/Coppersmith/[www.hbw.com][995]img1764.jpg,"(340, 360, 3)"
2651,Coppersmith,Data2/Coppersmith/[www.hbw.com][308]DSC001303.jpg,"(452, 627, 3)"
2652,Coppersmith,Data2/Coppersmith/[www.hbw.com][680]DSCF0329bewerkt-1.jpg,"(340, 242, 3)"
2653,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(41).jpeg,"(600, 401, 3)"
2654,Coppersmith,Data2/Coppersmith/[www.hbw.com][926]CSBarbt.jpg,"(330, 486, 3)"
2655,Coppersmith,Data2/Coppersmith/[www.hbw.com][62]CoppersmithBarbetMegalaimahaemacephala0.jpg,"(340, 510, 3)"
2656,Coppersmith,Data2/Coppersmith/[www.hbw.com][487]img2941.jpg,"(340, 312, 3)"
2657,Coppersmith,Data2/Coppersmith/[www.hbw.com][0]Psilopogon-haemacephalus003.jpg,"(602, 800, 3)"
2658,Coppersmith,Data2/Coppersmith/[www.hbw.com][102]Megalaimahaemacephalaindica1.jpg,"(340, 451, 3)"
2659,Coppersmith,Data2/Coppersmith/[www.hbw.com][750]DSC03911.JPG,"(340, 280, 3)"
2660,Coppersmith,Data2/Coppersmith/[www.hbw.com][592]coppersmithbarbet3.jpg,"(340, 227, 3)"
2661,Coppersmith,Data2/Coppersmith/[www.hbw.com][184]img5840.jpg,"(340, 453, 3)"
2662,Coppersmith,Data2/Coppersmith/[www.hbw.com][198]90BirdIMG0854.jpg,"(800, 533, 3)"
2663,Coppersmith,Data2/Coppersmith/[www.hbw.com][462]DSC071480.jpg,"(800, 601, 3)"
2664,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(43).jpeg,"(507, 660, 3)"
2665,Coppersmith,Data2/Coppersmith/[www.hbw.com][979]P1040522.jpg,"(340, 276, 3)"
2666,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(83).jpeg,"(517, 660, 3)"
2667,Coppersmith,Data2/Coppersmith/[www.hbw.com][701]10604721101527613753212041619774360999454768o.jpg,"(673, 1000, 3)"
2668,Coppersmith,Data2/Coppersmith/[www.hbw.com][682]e72l7792.jpg,"(340, 510, 3)"
2669,Coppersmith,Data2/Coppersmith/[www.hbw.com][591]COPPERSMITHBARBETDGNG2.jpg,"(340, 453, 3)"
2670,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(167).jpeg,"(518, 650, 3)"
2671,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(122).jpeg,"(458, 650, 3)"
2672,Coppersmith,Data2/Coppersmith/[www.hbw.com][237]25csb.jpg,"(549, 1000, 3)"
2673,Coppersmith,Data2/Coppersmith/[www.hbw.com][735]IMG09560.jpg,"(340, 453, 3)"
2674,Coppersmith,Data2/Coppersmith/[www.hbw.com][339]IMG0481.JPG,"(340, 453, 3)"
2675,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(223).jpeg,"(550, 475, 3)"
2676,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(8).jpeg,"(610, 539, 3)"
2677,Coppersmith,Data2/Coppersmith/[www.hbw.com][998]P1100877-KupferschmiedNA.jpg,"(340, 519, 3)"
2678,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(242).jpeg,"(363, 500, 3)"
2679,Coppersmith,Data2/Coppersmith/[www.hbw.com][448]37872016010511000.jpg,"(340, 486, 3)"
2680,Coppersmith,Data2/Coppersmith/[www.hbw.com][69]IMG8741copy.jpg,"(340, 453, 3)"
2681,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(207).jpeg,"(330, 500, 3)"
2682,Coppersmith,Data2/Coppersmith/[www.hbw.com][146]Megalaimahaemacephalaindica.JPG,"(340, 512, 3)"
2683,Coppersmith,Data2/Coppersmith/[www.hbw.com][69]img5853.jpg,"(340, 453, 3)"
2684,Coppersmith,Data2/Coppersmith/[www.hbw.com][137]CoppersmithBarbetMegalaimahaemacephala-ImmatureonLanneacoromandelicaWIMG7839.jpg,"(340, 354, 3)"
2685,Coppersmith,Data2/Coppersmith/[www.hbw.com][692]Untitled-9.jpg,"(340, 449, 3)"
2686,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(143).jpeg,"(600, 492, 3)"
2687,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(106).jpeg,"(440, 660, 3)"
2688,Coppersmith,Data2/Coppersmith/[www.hbw.com][918]CoppersmithBarbetIMG1153.jpg,"(673, 1000, 3)"
2689,Coppersmith,Data2/Coppersmith/[www.hbw.com][917]0804040154CoppersmithBarbetMegalaimahaemacephala.jpg,"(340, 227, 3)"
2690,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(183).jpeg,"(640, 480, 3)"
2691,Coppersmith,Data2/Coppersmith/[www.hbw.com][297]1o3a1428kupferschmied-bartvogela.jpg,"(340, 510, 3)"
2692,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(22).jpeg,"(476, 660, 3)"
2693,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(67).jpeg,"(528, 660, 3)"
2694,Coppersmith,Data2/Coppersmith/[www.hbw.com][440]20111218-dsc9831goa11-12.jpg,"(340, 604, 3)"
2695,Coppersmith,Data2/Coppersmith/[www.hbw.com][501]DSC001303.jpg,"(340, 472, 3)"
2696,Coppersmith,Data2/Coppersmith/[www.hbw.com][789]IMG5770.JPG,"(340, 453, 3)"
2697,Coppersmith,Data2/Coppersmith/[www.hbw.com][403]CoppersmithBarbetMegalaimahaemacephalafeedingonFicusbenghalensisWIMG4366.jpg,"(600, 779, 3)"
2698,Coppersmith,Data2/Coppersmith/[www.hbw.com][781]IMG7095.jpg,"(426, 640, 3)"
2699,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(137).jpeg,"(600, 637, 3)"
2700,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(172).jpeg,"(600, 634, 3)"
2701,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(236).jpeg,"(460, 600, 3)"
2702,Coppersmith,Data2/Coppersmith/[www.hbw.com][211]COPPERSMITHBARBET.jpg,"(340, 510, 3)"
2703,Coppersmith,Data2/Coppersmith/[www.hbw.com][476]P1040522.jpg,"(800, 650, 3)"
2704,Coppersmith,Data2/Coppersmith/[www.hbw.com][33]bf6e2653coppersmithbarbet.jpg,"(600, 800, 3)"
2705,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(96).jpeg,"(459, 650, 3)"
2706,Coppersmith,Data2/Coppersmith/[www.hbw.com][828]IMG6981.jpg,"(800, 944, 3)"
2707,Coppersmith,Data2/Coppersmith/[www.hbw.com][154]IMG04730.JPG,"(340, 453, 3)"
2708,Coppersmith,Data2/Coppersmith/[www.hbw.com][581]img31.jpg,"(340, 395, 3)"
2709,Coppersmith,Data2/Coppersmith/[www.hbw.com][777]Psilopogon-haemacephalus001.jpg,"(340, 452, 3)"
2710,Coppersmith,Data2/Coppersmith/[www.hbw.com][225]img21.jpg,"(340, 418, 3)"
2711,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(56).jpeg,"(600, 545, 3)"
2712,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(13).jpeg,"(440, 660, 3)"
2713,Coppersmith,Data2/Coppersmith/[www.hbw.com][676]coppersmithdsc9229.jpg,"(340, 356, 3)"
2714,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(4).jpeg,"(495, 660, 3)"
2715,Coppersmith,Data2/Coppersmith/[www.hbw.com][834]IMG7095.jpg,"(340, 511, 3)"
2716,Coppersmith,Data2/Coppersmith/[www.hbw.com][248]DSCN8799.JPG,"(340, 453, 3)"
2717,Coppersmith,Data2/Coppersmith/[www.hbw.com][145]dsc09198.jpg,"(340, 450, 3)"
2718,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(72).jpeg,"(461, 650, 3)"
2719,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(37).jpeg,"(463, 660, 3)"
2720,Coppersmith,Data2/Coppersmith/[www.hbw.com][235]dsc06810.jpg,"(340, 299, 3)"
2721,Coppersmith,Data2/Coppersmith/suban_Coppersmith2.jpg,"(480, 640, 3)"
2722,Coppersmith,Data2/Coppersmith/[www.hbw.com][590]90BirdIMG0854.jpg,"(340, 226, 3)"
2723,Coppersmith,Data2/Coppersmith/[www.hbw.com][936]CoppersmithBarbetMegalaimahaemacephalacallinginHyderabadWIMG8282.jpg,"(340, 418, 3)"
2724,Coppersmith,Data2/Coppersmith/[www.hbw.com][456]dsc6908-4.jpg,"(340, 549, 3)"
2725,Coppersmith,Data2/Coppersmith/[www.hbw.com][496]dsc5857.jpg,"(340, 510, 3)"
2726,Coppersmith,Data2/Coppersmith/[www.hbw.com][169]CSBG2.jpg,"(340, 476, 3)"
2727,Coppersmith,Data2/Coppersmith/[www.hbw.com][20]c223-psilopogonhaemacephalusroseus.jpg,"(340, 490, 3)"
2728,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(196).jpeg,"(457, 641, 3)"
2729,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(212).jpeg,"(373, 600, 3)"
2730,Coppersmith,Data2/Coppersmith/[www.hbw.com][696]Picture847.jpg,"(750, 600, 3)"
2731,Coppersmith,Data2/Coppersmith/[www.hbw.com][607]Psilopogon-haemacephalus004.jpg,"(340, 452, 3)"
2732,Coppersmith,Data2/Coppersmith/[www.hbw.com][518]ar7q5935apsilopogonhaemacephalusindicus.jpg,"(340, 510, 3)"
2733,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(113).jpeg,"(488, 650, 3)"
2734,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(156).jpeg,"(485, 650, 3)"
2735,Coppersmith,Data2/Coppersmith/[www.hbw.com][268]IMG00791.JPG,"(340, 453, 3)"
2736,Coppersmith,Data2/Coppersmith/[www.hbw.com][739]DSC1599CoppersmithBarbet.jpg,"(340, 512, 3)"
2737,Coppersmith,Data2/Coppersmith/[www.hbw.com][894]13122944102085954644585733149219717618324944o.jpg,"(340, 444, 3)"
2738,Coppersmith,Data2/Coppersmith/[www.hbw.com][902]IMG0776.JPG,"(340, 453, 3)"
2739,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(111).jpeg,"(600, 494, 3)"
2740,Coppersmith,Data2/Coppersmith/[www.hbw.com][821]IMG8006.JPG,"(340, 433, 3)"
2741,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(154).jpeg,"(458, 640, 3)"
2742,Coppersmith,Data2/Coppersmith/[www.hbw.com][260]IMG57660.JPG,"(340, 453, 3)"
2743,Coppersmith,Data2/Coppersmith/[www.hbw.com][974]Psilopogon-haemacephalus002.jpg,"(340, 452, 3)"
2744,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(210).jpeg,"(600, 480, 3)"
2745,Coppersmith,Data2/Coppersmith/[www.hbw.com][861]dscn7045.jpg,"(340, 412, 3)"
2746,Coppersmith,Data2/Coppersmith/[www.hbw.com][415]coppersmithbarbetindicus1001.jpg,"(340, 472, 3)"
2747,Coppersmith,Data2/Coppersmith/[www.hbw.com][342]img1765.jpg,"(340, 413, 3)"
2748,Coppersmith,Data2/Coppersmith/[www.hbw.com][977]CoppersmithBarbet0.jpg,"(340, 510, 3)"
2749,Coppersmith,Data2/Coppersmith/[www.hbw.com][32]CoppersmithBarbetMegalaimahaemacephalaPurbalinggaCentralJavaIndonesiaOctober2011.jpg,"(340, 544, 3)"
2750,Coppersmith,Data2/Coppersmith/[www.hbw.com][591]CoppersmithBarbet.JPG,"(340, 476, 3)"
2751,Coppersmith,Data2/Coppersmith/[www.hbw.com][831]IMG79900.jpg,"(340, 354, 3)"
2752,Coppersmith,Data2/Coppersmith/[www.hbw.com][48]Untitled-9.jpg,"(340, 449, 3)"
2753,Coppersmith,Data2/Coppersmith/[www.hbw.com][884]CoppersmithBarbetMegalaimahaemacephala0.jpg,"(340, 510, 3)"
2754,Coppersmith,Data2/Coppersmith/[www.hbw.com][65]IMG6981.jpg,"(340, 401, 3)"
2755,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(70).jpeg,"(480, 640, 3)"
2756,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(35).jpeg,"(458, 660, 3)"
2757,Coppersmith,Data2/Coppersmith/[www.hbw.com][714]CoppersmithBarbetMegalaimahaemacephala-ImmatureonLanneacoromandelicaWIMG7839.jpg,"(340, 354, 3)"
2758,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(194).jpeg,"(466, 648, 3)"
2759,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(169).jpeg,"(463, 650, 3)"
2760,Coppersmith,Data2/Coppersmith/[www.hbw.com][165]1-CoppersmithBarbet.jpg,"(340, 438, 3)"
2761,Coppersmith,Data2/Coppersmith/[www.hbw.com][492]COPPERSMITHBARBET.jpg,"(667, 1000, 3)"
2762,Coppersmith,Data2/Coppersmith/suban_Coppersmith0.jpg,"(480, 640, 3)"
2763,Coppersmith,Data2/Coppersmith/[www.hbw.com][388]img5842.jpg,"(750, 1000, 3)"
2764,Coppersmith,Data2/Coppersmith/[www.hbw.com][422]CoppersmithBarbetMegalaimahaemacephalafeedingonFicusreligiosaWIMG8198.jpg,"(340, 317, 3)"
2765,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(54).jpeg,"(454, 660, 3)"
2766,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(11).jpeg,"(610, 386, 3)"
2767,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(6).jpeg,"(610, 660, 3)"
2768,Coppersmith,Data2/Coppersmith/[www.hbw.com][116]IMG01081.JPG,"(340, 453, 3)"
2769,Coppersmith,Data2/Coppersmith/[www.hbw.com][136]za184753a.jpg,"(340, 510, 3)"
2770,Coppersmith,Data2/Coppersmith/[www.hbw.com][123]dscn16892.jpg,"(340, 515, 3)"
2771,Coppersmith,Data2/Coppersmith/[www.hbw.com][339]dsc09198.jpg,"(756, 1000, 3)"
2772,Coppersmith,Data2/Coppersmith/[www.hbw.com][727]IMG0486.JPG,"(340, 453, 3)"
2773,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(108).jpeg,"(440, 660, 3)"
2774,Coppersmith,Data2/Coppersmith/[www.hbw.com][244]dsc06810.jpg,"(340, 299, 3)"
2775,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(209).jpeg,"(333, 500, 3)"
2776,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(234).jpeg,"(612, 442, 3)"
2777,Coppersmith,Data2/Coppersmith/[www.hbw.com][90]CoppersmithBarbet1.jpg,"(710, 1000, 3)"
2778,Coppersmith,Data2/Coppersmith/[www.hbw.com][694]CSBIBC3.jpg,"(340, 484, 3)"
2779,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(135).jpeg,"(518, 650, 3)"
2780,Coppersmith,Data2/Coppersmith/[www.hbw.com][728]LineatedBarbetMegalaimalineata.jpg,"(340, 510, 3)"
2781,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(170).jpeg,"(573, 650, 3)"
2782,Coppersmith,Data2/Coppersmith/[www.hbw.com][495]dsc00147.jpg,"(340, 268, 3)"
2783,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(94).jpeg,"(427, 640, 3)"
2784,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(69).jpeg,"(479, 660, 3)"
2785,Coppersmith,Data2/Coppersmith/[www.hbw.com][874]Megalaimahaemacephala9indiaJH.jpg,"(602, 557, 3)"
2786,Coppersmith,Data2/Coppersmith/[www.hbw.com][414]COPPERSMITHBARBET.jpg,"(667, 1000, 3)"
2787,Coppersmith,Data2/Coppersmith/[www.hbw.com][494]img5842.jpg,"(340, 453, 3)"
2788,Coppersmith,Data2/Coppersmith/[www.hbw.com][329]1-CoppersmithBarbet.jpg,"(466, 600, 3)"
2789,Coppersmith,Data2/Coppersmith/[www.hbw.com][378]CoppersmithBarbetMegalaimaHaemacephalainnestinKolkataIIMG2869.jpg,"(340, 408, 3)"
2790,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(149).jpeg,"(510, 650, 3)"
2791,Coppersmith,Data2/Coppersmith/[www.hbw.com][217]CoppersmithBarbetMegalaimaHaemacephalafeedingJuvenileatnestinKolkataIIMG8311.jpg,"(340, 325, 3)"
2792,Coppersmith,Data2/Coppersmith/[www.hbw.com][217]coppersmithbarbetdsc0145.jpg,"(340, 517, 3)"
2793,Coppersmith,Data2/Coppersmith/[www.hbw.com][894]dscn16892.jpg,"(340, 515, 3)"
2794,Coppersmith,Data2/Coppersmith/[www.hbw.com][842]coppersmithbarbetindicus4301.jpg,"(340, 448, 3)"
2795,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(50).jpeg,"(440, 660, 3)"
2796,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(15).jpeg,"(506, 660, 3)"
2797,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(2).jpeg,"(503, 660, 3)"
2798,Coppersmith,Data2/Coppersmith/[www.hbw.com][93]CoppersmithBarbetMegalaimahaemacephalacallinginHyderabadWIMG8282.jpg,"(340, 418, 3)"
2799,Coppersmith,Data2/Coppersmith/[www.hbw.com][931]dsc5858.jpg,"(340, 548, 3)"
2800,Coppersmith,Data2/Coppersmith/[www.hbw.com][432]Picture847.jpg,"(340, 272, 3)"
2801,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(28).jpeg,"(495, 660, 3)"
2802,Coppersmith,Data2/Coppersmith/[www.hbw.com][100]c222-psilopogonhaemacephalus.jpg,"(340, 504, 3)"
2803,Coppersmith,Data2/Coppersmith/[www.hbw.com][63]IMG04760.JPG,"(750, 1000, 3)"
2804,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(90).jpeg,"(600, 460, 3)"
2805,Coppersmith,Data2/Coppersmith/[www.hbw.com][969]0804040173CoppersmithBarbetMegalaimahaemacephala.jpg,"(800, 533, 3)"
2806,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(131).jpeg,"(600, 450, 3)"
2807,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(174).jpeg,"(542, 650, 3)"
2808,Coppersmith,Data2/Coppersmith/[www.hbw.com][606]CoppersmithBarbetMegalaimahaemacephalafeedingonFicusbenghalensisWIMG4366.jpg,"(340, 441, 3)"
2809,Coppersmith,Data2/Coppersmith/[www.hbw.com][938]CSBarbt.jpg,"(330, 486, 3)"
2810,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(189).jpeg,"(585, 479, 3)"
2811,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(230).jpeg,"(426, 640, 3)"
2812,Coppersmith,Data2/Coppersmith/[www.hbw.com][816]CSBIBC1.jpg,"(723, 1000, 3)"
2813,Coppersmith,Data2/Coppersmith/[www.hbw.com][324]IMG101.jpg,"(340, 453, 3)"
2814,Coppersmith,Data2/Coppersmith/[www.hbw.com][841]Psilopogon-haemacephalus003.jpg,"(340, 452, 3)"
2815,Coppersmith,Data2/Coppersmith/[www.hbw.com][921]csc2172.jpg,"(340, 510, 3)"
2816,Coppersmith,Data2/Coppersmith/suban_Coppersmith4.jpg,"(480, 640, 3)"
2817,Coppersmith,Data2/Coppersmith/[www.hbw.com][71]coppersmithbarbetdsc5427.jpg,"(260, 640, 3)"
2818,Coppersmith,Data2/Coppersmith/[www.hbw.com][862]IMG8741copy.jpg,"(750, 1000, 3)"
2819,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(49).jpeg,"(500, 660, 3)"
2820,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(214).jpeg,"(473, 640, 3)"
2821,Coppersmith,Data2/Coppersmith/[www.hbw.com][425]CSBIBC3.jpg,"(703, 1000, 3)"
2822,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(115).jpeg,"(514, 660, 3)"
2823,Coppersmith,Data2/Coppersmith/[www.hbw.com][55]10604721101527613753212041619774360999454768o.jpg,"(340, 505, 3)"
2824,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(150).jpeg,"(600, 505, 3)"
2825,Coppersmith,Data2/Coppersmith/[www.hbw.com][24]coppersmithbarbetdsc0146.jpg,"(340, 280, 3)"
2826,Coppersmith,Data2/Coppersmith/[www.hbw.com][108]CoppersmithBarbetIMG1153.jpg,"(673, 1000, 3)"
2827,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(128).jpeg,"(557, 660, 3)"
2828,Coppersmith,Data2/Coppersmith/[www.hbw.com][557]372a2115kupfer-schmiedbartvogela.jpg,"(340, 510, 3)"
2829,Coppersmith,Data2/Coppersmith/[www.hbw.com][721]P1100877-KupferschmiedNA.jpg,"(655, 1000, 3)"
2830,Coppersmith,Data2/Coppersmith/[www.hbw.com][245]IMG1213.JPG,"(340, 510, 3)"
2831,Coppersmith,Data2/Coppersmith/[www.hbw.com][577]coppersmithbarbetdsc5428.jpg,"(340, 579, 3)"
2832,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(229).jpeg,"(437, 640, 3)"
2833,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(190).jpeg,"(600, 536, 3)"
2834,Coppersmith,Data2/Coppersmith/[www.hbw.com][434]img58580.jpg,"(750, 1000, 3)"
2835,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(74).jpeg,"(393, 660, 3)"
2836,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(31).jpeg,"(495, 660, 3)"
2837,Coppersmith,Data2/Coppersmith/[www.hbw.com][955]DSC1599CoppersmithBarbet.jpg,"(664, 1000, 3)"
2838,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(89).jpeg,"(600, 602, 3)"
2839,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(192).jpeg,"(515, 650, 3)"
2840,Coppersmith,Data2/Coppersmith/[www.hbw.com][338]coppersmithbarbetdsc0144.jpg,"(340, 313, 3)"
2841,Coppersmith,Data2/Coppersmith/[www.hbw.com][147]IMG7095.jpg,"(426, 640, 3)"
2842,Coppersmith,Data2/Coppersmith/[www.hbw.com][801]coppersmithbarbetindicus1001.jpg,"(340, 472, 3)"
2843,Coppersmith,Data2/Coppersmith/[www.hbw.com][282]IMG04690.JPG,"(340, 453, 3)"
2844,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(76).jpeg,"(610, 407, 3)"
2845,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(33).jpeg,"(495, 660, 3)"
2846,Coppersmith,Data2/Coppersmith/[www.hbw.com][817]P2A3247.jpg,"(340, 258, 3)"
2847,Coppersmith,Data2/Coppersmith/[www.hbw.com][808]IMG48970.JPG,"(340, 453, 3)"
2848,Coppersmith,Data2/Coppersmith/[www.hbw.com][172]IMG13090.JPG,"(340, 510, 3)"
2849,Coppersmith,Data2/Coppersmith/[www.hbw.com][538]0804040154CoppersmithBarbetMegalaimahaemacephala.jpg,"(800, 533, 3)"
2850,Coppersmith,Data2/Coppersmith/[www.hbw.com][944]Coppersmith2.jpg,"(340, 221, 3)"
2851,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(117).jpeg,"(600, 450, 3)"
2852,Coppersmith,Data2/Coppersmith/Coppersmith Barbet(152).jpeg,"(490, 650, 3)"
2853,Coppersmith,Data2/Coppersmith/[www.hbw.com][811]CoppersmithBarbetIMG1153.jpg,"(340, 505, 3)"
2854,Coppersmith,Data2/Coppersmith/suban_Coppersmith6.jpg,"(480, 640, 3)"
2855,Coppersmith,Data2/Coppersmith/[www.hbw.com][666]Psilopogon-haemacephalus003.jpg,"(340, 452, 3)"
