,path to original,path to crop,startX,startY,endX,endY,confidence,width,height,class
3926,Data/Golden_backed_woodpecker/Greater Flameback(110).jpeg,Cropped/Bird3743_3926.jpg,263.0,35.0,434.0,404.0,0.9514536261558533,640.0,427.0,Golden_backed_woodpecker
3927,Data/Golden_backed_woodpecker/Greater Flameback(110).jpeg,Cropped/Bird3743_3927.jpg,303.0,43.0,440.0,119.0,0.2988165020942688,640.0,427.0,Golden_backed_woodpecker
3928,Data/Golden_backed_woodpecker/Black-rumped Flameback(256).jpeg,Cropped/Bird3744_3928.jpg,76.0,47.0,357.0,592.0,0.9976915121078491,476.0,600.0,Golden_backed_woodpecker
3929,Data/Golden_backed_woodpecker/Greater Flameback(41).jpeg,Cropped/Bird3745_3929.jpg,190.0,95.0,420.0,452.0,0.9902560114860535,660.0,482.0,Golden_backed_woodpecker
3930,Data/Golden_backed_woodpecker/Greater Flameback(41).jpeg,Cropped/Bird3745_3930.jpg,58.0,76.0,176.0,191.0,0.4327942430973053,660.0,482.0,Golden_backed_woodpecker
3931,Data/Golden_backed_woodpecker/Black-rumped Flameback(237).jpeg,Cropped/Bird3746_3931.jpg,78.0,75.0,298.0,596.0,0.9996558427810669,410.0,600.0,Golden_backed_woodpecker
3932,Data/Golden_backed_woodpecker/Greater Flameback(134).jpeg,Cropped/Bird3747_3932.jpg,51.0,112.0,195.0,476.0,0.9986334443092346,370.0,500.0,Golden_backed_woodpecker
3933,Data/Golden_backed_woodpecker/Black-rumped Flameback(272).jpeg,Cropped/Bird3748_3933.jpg,98.0,132.0,348.0,491.0,0.9996852874755859,397.0,576.0,Golden_backed_woodpecker
3934,Data/Golden_backed_woodpecker/Black-rumped Flameback(136).jpeg,Cropped/Bird3749_3934.jpg,185.0,17.0,400.0,417.0,0.4015587270259857,660.0,445.0,Golden_backed_woodpecker
3935,Data/Golden_backed_woodpecker/Black-rumped Flameback(173).jpeg,Cropped/Bird3750_3935.jpg,41.0,37.0,638.0,407.0,0.6235113143920898,650.0,433.0,Golden_backed_woodpecker
3936,Data/Golden_backed_woodpecker/Black-rumped Flameback(68).jpeg,Cropped/Bird3751_3936.jpg,8.0,7.0,615.0,524.0,0.8883213996887207,660.0,541.0,Golden_backed_woodpecker
3937,Data/Golden_backed_woodpecker/Greater Flameback(65).jpeg,Cropped/Bird3752_3937.jpg,19.0,103.0,220.0,575.0,0.9827425479888916,374.0,600.0,Golden_backed_woodpecker
3938,Data/Golden_backed_woodpecker/Greater Flameback(20).jpeg,Cropped/Bird3753_3938.jpg,88.0,131.0,372.0,584.0,0.9993901252746582,522.0,600.0,Golden_backed_woodpecker
3939,Data/Golden_backed_woodpecker/Greater Flameback(98).jpeg,Cropped/Bird3754_3939.jpg,100.0,180.0,270.0,370.0,0.5627886652946472,659.0,441.0,Golden_backed_woodpecker
3940,Data/Golden_backed_woodpecker/Black-rumped Flameback(95).jpeg,Cropped/Bird3755_3940.jpg,101.0,116.0,521.0,544.0,0.8788458108901978,660.0,596.0,Golden_backed_woodpecker
3941,Data/Golden_backed_woodpecker/Common Flameback(57).jpeg,Cropped/Bird3756_3941.jpg,46.0,64.0,263.0,518.0,0.9984097480773926,366.0,550.0,Golden_backed_woodpecker
3942,Data/Golden_backed_woodpecker/Common Flameback(12).jpeg,Cropped/Bird3757_3942.jpg,113.0,48.0,456.0,568.0,0.998405396938324,640.0,572.0,Golden_backed_woodpecker
3943,Data/Golden_backed_woodpecker/Common Flameback(12).jpeg,Cropped/Bird3757_3943.jpg,120.0,56.0,303.0,185.0,0.6869115829467773,640.0,572.0,Golden_backed_woodpecker
3944,Data/Golden_backed_woodpecker/Black-rumped Flameback(10).jpeg,Cropped/Bird3759_3944.jpg,51.0,137.0,353.0,566.0,0.9999884366989136,415.0,610.0,Golden_backed_woodpecker
3945,Data/Golden_backed_woodpecker/Black-rumped Flameback(55).jpeg,Cropped/Bird3760_3945.jpg,58.0,91.0,257.0,545.0,0.99073725938797,458.0,610.0,Golden_backed_woodpecker
3946,Data/Golden_backed_woodpecker/Greater Flameback(58).jpeg,Cropped/Bird3761_3946.jpg,58.0,86.0,477.0,429.0,0.9998860359191895,660.0,505.0,Golden_backed_woodpecker
3947,Data/Golden_backed_woodpecker/Greater Flameback(109).jpeg,Cropped/Bird3762_3947.jpg,155.0,0.0,382.0,415.0,0.5628018975257874,640.0,427.0,Golden_backed_woodpecker
3948,Data/Golden_backed_woodpecker/Greater Flameback(109).jpeg,Cropped/Bird3762_3948.jpg,342.0,260.0,426.0,400.0,0.4860954284667969,640.0,427.0,Golden_backed_woodpecker
3949,Data/Golden_backed_woodpecker/Himalayan Flameback(14).jpeg,Cropped/Bird3763_3949.jpg,163.0,145.0,262.0,381.0,0.591586172580719,400.0,600.0,Golden_backed_woodpecker
3950,Data/Golden_backed_woodpecker/Himalayan Flameback(14).jpeg,Cropped/Bird3763_3950.jpg,97.0,127.0,387.0,572.0,0.5144928097724915,400.0,600.0,Golden_backed_woodpecker
3951,Data/Golden_backed_woodpecker/Black-rumped Flameback(12).jpeg,Cropped/Bird3764_3951.jpg,26.0,41.0,596.0,486.0,0.972968578338623,660.0,495.0,Golden_backed_woodpecker
3952,Data/Golden_backed_woodpecker/Black-rumped Flameback(57).jpeg,Cropped/Bird3765_3952.jpg,32.0,0.0,520.0,601.0,0.9254101514816284,527.0,600.0,Golden_backed_woodpecker
3953,Data/Golden_backed_woodpecker/Common Flameback(55).jpeg,Cropped/Bird3766_3953.jpg,53.0,160.0,288.0,393.0,0.9066156148910522,400.0,500.0,Golden_backed_woodpecker
3954,Data/Golden_backed_woodpecker/Common Flameback(10).jpeg,Cropped/Bird3767_3954.jpg,81.0,50.0,289.0,606.0,0.9425210356712341,464.0,610.0,Golden_backed_woodpecker
3955,Data/Golden_backed_woodpecker/Common Flameback(3).jpeg,Cropped/Bird3768_3955.jpg,80.0,64.0,282.0,583.0,0.9785512685775757,375.0,610.0,Golden_backed_woodpecker
3956,Data/Golden_backed_woodpecker/Himalayan Flameback(16).jpeg,Cropped/Bird3769_3956.jpg,128.0,97.0,300.0,508.0,0.2847587466239929,472.0,500.0,Golden_backed_woodpecker
3957,Data/Golden_backed_woodpecker/Black-rumped Flameback(208).jpeg,Cropped/Bird3770_3957.jpg,64.0,7.0,648.0,438.0,0.9979504942893982,650.0,433.0,Golden_backed_woodpecker
3958,Data/Golden_backed_woodpecker/Black-rumped Flameback(208).jpeg,Cropped/Bird3770_3958.jpg,332.0,134.0,485.0,420.0,0.7363229393959045,650.0,433.0,Golden_backed_woodpecker
3959,Data/Golden_backed_woodpecker/Black-rumped Flameback(134).jpeg,Cropped/Bird3772_3959.jpg,46.0,20.0,365.0,541.0,0.3862042725086212,450.0,600.0,Golden_backed_woodpecker
3960,Data/Golden_backed_woodpecker/Black-rumped Flameback(171).jpeg,Cropped/Bird3773_3960.jpg,171.0,127.0,479.0,589.0,0.9960357546806335,558.0,600.0,Golden_backed_woodpecker
3961,Data/Golden_backed_woodpecker/Black-rumped Flameback(235).jpeg,Cropped/Bird3774_3961.jpg,121.0,60.0,346.0,549.0,0.8797298669815063,501.0,600.0,Golden_backed_woodpecker
3962,Data/Golden_backed_woodpecker/Greater Flameback(136).jpeg,Cropped/Bird3775_3962.jpg,129.0,57.0,247.0,277.0,0.7388690114021301,500.0,375.0,Golden_backed_woodpecker
3963,Data/Golden_backed_woodpecker/Greater Flameback(136).jpeg,Cropped/Bird3775_3963.jpg,137.0,52.0,213.0,119.0,0.2897090017795563,500.0,375.0,Golden_backed_woodpecker
3964,Data/Golden_backed_woodpecker/Black-rumped Flameback(270).jpeg,Cropped/Bird3776_3964.jpg,70.0,64.0,352.0,550.0,0.998538613319397,441.0,600.0,Golden_backed_woodpecker
3965,Data/Golden_backed_woodpecker/Black-rumped Flameback(97).jpeg,Cropped/Bird3777_3965.jpg,79.0,74.0,378.0,586.0,0.9995046854019165,496.0,600.0,Golden_backed_woodpecker
3966,Data/Golden_backed_woodpecker/Greater Flameback(67).jpeg,Cropped/Bird3778_3966.jpg,144.0,132.0,371.0,476.0,0.9992075562477112,479.0,605.0,Golden_backed_woodpecker
3967,Data/Golden_backed_woodpecker/Greater Flameback(22).jpeg,Cropped/Bird3779_3967.jpg,130.0,25.0,511.0,512.0,0.9999165534973145,660.0,527.0,Golden_backed_woodpecker
3968,Data/Golden_backed_woodpecker/Himalayan Flameback(2).jpeg,Cropped/Bird3780_3968.jpg,76.0,136.0,312.0,599.0,0.9690049290657043,426.0,610.0,Golden_backed_woodpecker
3969,Data/Golden_backed_woodpecker/Black-rumped Flameback(211).jpeg,Cropped/Bird3781_3969.jpg,37.0,73.0,396.0,590.0,0.9605858325958252,464.0,600.0,Golden_backed_woodpecker
3970,Data/Golden_backed_woodpecker/Greater Flameback(112).jpeg,Cropped/Bird3782_3970.jpg,111.0,93.0,331.0,493.0,0.980537474155426,650.0,517.0,Golden_backed_woodpecker
3971,Data/Golden_backed_woodpecker/Greater Flameback(112).jpeg,Cropped/Bird3782_3971.jpg,178.0,95.0,339.0,166.0,0.3521592319011688,650.0,517.0,Golden_backed_woodpecker
3972,Data/Golden_backed_woodpecker/Black-rumped Flameback(254).jpeg,Cropped/Bird3783_3972.jpg,61.0,76.0,431.0,356.0,0.9998666048049927,625.0,434.0,Golden_backed_woodpecker
3973,Data/Golden_backed_woodpecker/Black-rumped Flameback(110).jpeg,Cropped/Bird3784_3973.jpg,159.0,53.0,505.0,426.0,0.7214783430099487,640.0,480.0,Golden_backed_woodpecker
3974,Data/Golden_backed_woodpecker/Black-rumped Flameback(155).jpeg,Cropped/Bird3785_3974.jpg,161.0,139.0,489.0,581.0,0.8559927344322205,620.0,600.0,Golden_backed_woodpecker
3975,Data/Golden_backed_woodpecker/Black-rumped Flameback(7).jpeg,Cropped/Bird3786_3975.jpg,227.0,83.0,391.0,611.0,0.9304015040397644,488.0,610.0,Golden_backed_woodpecker
3976,Data/Golden_backed_woodpecker/Greater Flameback(43).jpeg,Cropped/Bird3787_3976.jpg,162.0,107.0,362.0,436.0,0.6091395020484924,615.0,600.0,Golden_backed_woodpecker
3977,Data/Golden_backed_woodpecker/Common Flameback(34).jpeg,Cropped/Bird3788_3977.jpg,1.0,1.0,559.0,548.0,0.2903144657611847,563.0,550.0,Golden_backed_woodpecker
3978,Data/Golden_backed_woodpecker/Greater Flameback(83).jpeg,Cropped/Bird3789_3978.jpg,155.0,34.0,474.0,464.0,0.5682507753372192,650.0,465.0,Golden_backed_woodpecker
3979,Data/Golden_backed_woodpecker/Black-rumped Flameback(36).jpeg,Cropped/Bird3790_3979.jpg,130.0,125.0,615.0,544.0,0.9539703130722046,660.0,558.0,Golden_backed_woodpecker
3980,Data/Golden_backed_woodpecker/Black-rumped Flameback(73).jpeg,Cropped/Bird3791_3980.jpg,81.0,66.0,456.0,438.0,0.9999016523361206,660.0,500.0,Golden_backed_woodpecker
3981,Data/Golden_backed_woodpecker/Black-rumped Flameback(168).jpeg,Cropped/Bird3792_3981.jpg,142.0,76.0,397.0,589.0,0.9925500154495239,438.0,600.0,Golden_backed_woodpecker
3982,Data/Golden_backed_woodpecker/Black-rumped Flameback(294).jpeg,Cropped/Bird3793_3982.jpg,63.0,98.0,343.0,485.0,0.9269092082977295,360.0,490.0,Golden_backed_woodpecker
3983,Data/Golden_backed_woodpecker/Greater Flameback(7).jpeg,Cropped/Bird3794_3983.jpg,79.0,4.0,424.0,611.0,0.9858432412147522,540.0,610.0,Golden_backed_woodpecker
3984,Data/Golden_backed_woodpecker/Black-rumped Flameback(269).jpeg,Cropped/Bird3795_3984.jpg,223.0,75.0,611.0,388.0,0.999203622341156,620.0,516.0,Golden_backed_woodpecker
3985,Data/Golden_backed_woodpecker/Black-rumped Flameback(195).jpeg,Cropped/Bird3796_3985.jpg,0.0,29.0,510.0,488.0,0.9414247870445251,650.0,488.0,Golden_backed_woodpecker
3986,Data/Golden_backed_woodpecker/Black-rumped Flameback(50).jpeg,Cropped/Bird3797_3986.jpg,39.0,29.0,590.0,482.0,0.8069139719009399,660.0,489.0,Golden_backed_woodpecker
3987,Data/Golden_backed_woodpecker/Black-rumped Flameback(50).jpeg,Cropped/Bird3797_3987.jpg,223.0,123.0,350.0,447.0,0.6728777289390564,660.0,489.0,Golden_backed_woodpecker
3988,Data/Golden_backed_woodpecker/Greater Flameback(18).jpeg,Cropped/Bird3799_3988.jpg,70.0,18.0,497.0,587.0,0.7304570078849792,532.0,600.0,Golden_backed_woodpecker
3989,Data/Golden_backed_woodpecker/Common Flameback(17).jpeg,Cropped/Bird3800_3989.jpg,98.0,45.0,578.0,402.0,0.9865967631340027,640.0,427.0,Golden_backed_woodpecker
3990,Data/Golden_backed_woodpecker/Common Flameback(52).jpeg,Cropped/Bird3801_3990.jpg,168.0,66.0,415.0,556.0,0.9990227222442627,506.0,600.0,Golden_backed_woodpecker
3991,Data/Golden_backed_woodpecker/Common Flameback(4).jpeg,Cropped/Bird3802_3991.jpg,73.0,113.0,301.0,583.0,0.9911239147186279,420.0,610.0,Golden_backed_woodpecker
3992,Data/Golden_backed_woodpecker/Himalayan Flameback(11).jpeg,Cropped/Bird3803_3992.jpg,84.0,127.0,361.0,573.0,0.9992408752441406,467.0,581.0,Golden_backed_woodpecker
3993,Data/Golden_backed_woodpecker/Black-rumped Flameback(176).jpeg,Cropped/Bird3804_3993.jpg,114.0,68.0,660.0,435.0,0.9987277388572693,660.0,482.0,Golden_backed_woodpecker
3994,Data/Golden_backed_woodpecker/Black-rumped Flameback(133).jpeg,Cropped/Bird3805_3994.jpg,70.0,71.0,298.0,555.0,0.9980316758155823,450.0,600.0,Golden_backed_woodpecker
3995,Data/Golden_backed_woodpecker/Black-rumped Flameback(277).jpeg,Cropped/Bird3806_3995.jpg,60.0,47.0,232.0,531.0,0.9551548957824707,412.0,550.0,Golden_backed_woodpecker
3996,Data/Golden_backed_woodpecker/Greater Flameback(131).jpeg,Cropped/Bird3807_3996.jpg,38.0,82.0,424.0,282.0,0.947594404220581,550.0,415.0,Golden_backed_woodpecker
3997,Data/Golden_backed_woodpecker/Black-rumped Flameback(232).jpeg,Cropped/Bird3808_3997.jpg,106.0,51.0,436.0,594.0,0.8066529035568237,531.0,600.0,Golden_backed_woodpecker
3998,Data/Golden_backed_woodpecker/Black-rumped Flameback(232).jpeg,Cropped/Bird3808_3998.jpg,111.0,82.0,293.0,225.0,0.6389294862747192,531.0,600.0,Golden_backed_woodpecker
3999,Data/Golden_backed_woodpecker/Black-rumped Flameback(90).jpeg,Cropped/Bird3809_3999.jpg,92.0,75.0,286.0,598.0,0.9966455101966858,450.0,600.0,Golden_backed_woodpecker
4000,Data/Golden_backed_woodpecker/Himalayan Flameback(5).jpeg,Cropped/Bird3811_4000.jpg,190.0,83.0,427.0,539.0,0.9789156317710876,500.0,600.0,Golden_backed_woodpecker
4001,Data/Golden_backed_woodpecker/Greater Flameback(25).jpeg,Cropped/Bird3812_4001.jpg,65.0,40.0,457.0,427.0,0.9997188448905945,660.0,460.0,Golden_backed_woodpecker
4002,Data/Golden_backed_woodpecker/Greater Flameback(60).jpeg,Cropped/Bird3813_4002.jpg,173.0,92.0,325.0,378.0,0.8425753116607666,422.0,600.0,Golden_backed_woodpecker
4003,Data/Golden_backed_woodpecker/Black-rumped Flameback(253).jpeg,Cropped/Bird3814_4003.jpg,41.0,90.0,362.0,563.0,0.9999420642852783,436.0,600.0,Golden_backed_woodpecker
4004,Data/Golden_backed_woodpecker/Greater Flameback(115).jpeg,Cropped/Bird3815_4004.jpg,107.0,67.0,396.0,544.0,0.9996134638786316,469.0,600.0,Golden_backed_woodpecker
4005,Data/Golden_backed_woodpecker/Black-rumped Flameback(216).jpeg,Cropped/Bird3816_4005.jpg,98.0,132.0,289.0,583.0,0.8248103857040405,450.0,600.0,Golden_backed_woodpecker
4006,Data/Golden_backed_woodpecker/Black-rumped Flameback(152).jpeg,Cropped/Bird3817_4006.jpg,130.0,60.0,497.0,449.0,0.9985395669937134,640.0,480.0,Golden_backed_woodpecker
4007,Data/Golden_backed_woodpecker/Black-rumped Flameback(117).jpeg,Cropped/Bird3818_4007.jpg,31.0,37.0,387.0,588.0,0.9909520149230957,548.0,587.0,Golden_backed_woodpecker
4008,Data/Golden_backed_woodpecker/Greater Flameback(44).jpeg,Cropped/Bird3819_4008.jpg,226.0,126.0,375.0,462.0,0.2928020656108856,536.0,600.0,Golden_backed_woodpecker
4009,Data/Golden_backed_woodpecker/Black-rumped Flameback(49).jpeg,Cropped/Bird3820_4009.jpg,119.0,4.0,436.0,516.0,0.9870326519012451,660.0,522.0,Golden_backed_woodpecker
4010,Data/Golden_backed_woodpecker/Black-rumped Flameback(89).jpeg,Cropped/Bird3821_4010.jpg,235.0,62.0,426.0,526.0,0.9837796092033386,640.0,528.0,Golden_backed_woodpecker
4011,Data/Golden_backed_woodpecker/Common Flameback(33).jpeg,Cropped/Bird3822_4011.jpg,31.0,25.0,530.0,472.0,0.9988892674446106,640.0,499.0,Golden_backed_woodpecker
4012,Data/Golden_backed_woodpecker/Greater Flameback(84).jpeg,Cropped/Bird3823_4012.jpg,3.0,45.0,306.0,597.0,0.9885267019271851,415.0,600.0,Golden_backed_woodpecker
4013,Data/Golden_backed_woodpecker/Greater Flameback(79).jpeg,Cropped/Bird3824_4013.jpg,268.0,118.0,489.0,405.0,0.8268746733665466,650.0,433.0,Golden_backed_woodpecker
4014,Data/Golden_backed_woodpecker/Greater Flameback(79).jpeg,Cropped/Bird3824_4014.jpg,203.0,83.0,346.0,183.0,0.6194697022438049,650.0,433.0,Golden_backed_woodpecker
4015,Data/Golden_backed_woodpecker/Black-rumped Flameback(74).jpeg,Cropped/Bird3825_4015.jpg,131.0,56.0,350.0,600.0,0.9982014894485474,527.0,600.0,Golden_backed_woodpecker
4016,Data/Golden_backed_woodpecker/Black-rumped Flameback(293).jpeg,Cropped/Bird3827_4016.jpg,81.0,72.0,464.0,527.0,0.9989533424377441,489.0,600.0,Golden_backed_woodpecker
4017,Data/Golden_backed_woodpecker/Black-rumped Flameback(192).jpeg,Cropped/Bird3828_4017.jpg,59.0,39.0,597.0,576.0,0.9990293979644775,650.0,592.0,Golden_backed_woodpecker
4018,Data/Golden_backed_woodpecker/Greater Flameback(128).jpeg,Cropped/Bird3829_4018.jpg,127.0,92.0,218.0,280.0,0.8400050401687622,400.0,540.0,Golden_backed_woodpecker
4019,Data/Golden_backed_woodpecker/Greater Flameback(128).jpeg,Cropped/Bird3829_4019.jpg,203.0,307.0,356.0,479.0,0.5906504392623901,400.0,540.0,Golden_backed_woodpecker
4020,Data/Golden_backed_woodpecker/Black-rumped Flameback(76).jpeg,Cropped/Bird3830_4020.jpg,99.0,43.0,637.0,424.0,0.951948344707489,660.0,495.0,Golden_backed_woodpecker
4021,Data/Golden_backed_woodpecker/Black-rumped Flameback(33).jpeg,Cropped/Bird3831_4021.jpg,231.0,92.0,402.0,600.0,0.9092777967453003,496.0,608.0,Golden_backed_woodpecker
4022,Data/Golden_backed_woodpecker/Common Flameback(31).jpeg,Cropped/Bird3832_4022.jpg,17.0,41.0,365.0,393.0,0.9937779903411865,603.0,511.0,Golden_backed_woodpecker
4023,Data/Golden_backed_woodpecker/Common Flameback(31).jpeg,Cropped/Bird3832_4023.jpg,336.0,145.0,592.0,505.0,0.9780686497688293,603.0,511.0,Golden_backed_woodpecker
4024,Data/Golden_backed_woodpecker/Greater Flameback(86).jpeg,Cropped/Bird3833_4024.jpg,70.0,288.0,195.0,551.0,0.9952127933502197,450.0,600.0,Golden_backed_woodpecker
4025,Data/Golden_backed_woodpecker/Greater Flameback(2).jpeg,Cropped/Bird3834_4025.jpg,192.0,102.0,612.0,398.0,0.9728783965110779,660.0,491.0,Golden_backed_woodpecker
4026,Data/Golden_backed_woodpecker/Black-rumped Flameback(229).jpeg,Cropped/Bird3835_4026.jpg,138.0,122.0,477.0,387.0,0.9895808100700378,640.0,547.0,Golden_backed_woodpecker
4027,Data/Golden_backed_woodpecker/Black-rumped Flameback(190).jpeg,Cropped/Bird3836_4027.jpg,165.0,90.0,493.0,447.0,0.941756546497345,650.0,488.0,Golden_backed_woodpecker
4028,Data/Golden_backed_woodpecker/Black-rumped Flameback(190).jpeg,Cropped/Bird3836_4028.jpg,30.0,20.0,640.0,483.0,0.3129104971885681,650.0,488.0,Golden_backed_woodpecker
4029,Data/Golden_backed_woodpecker/Black-rumped Flameback(128).jpeg,Cropped/Bird3837_4029.jpg,212.0,35.0,524.0,513.0,0.9464775919914246,660.0,526.0,Golden_backed_woodpecker
4030,Data/Golden_backed_woodpecker/Black-rumped Flameback(291).jpeg,Cropped/Bird3838_4030.jpg,55.0,20.0,470.0,475.0,0.9988328814506531,566.0,540.0,Golden_backed_woodpecker
4031,Data/Golden_backed_woodpecker/Black-rumped Flameback(150).jpeg,Cropped/Bird3839_4031.jpg,158.0,86.0,388.0,587.0,0.9998911619186401,522.0,600.0,Golden_backed_woodpecker
4032,Data/Golden_backed_woodpecker/Black-rumped Flameback(115).jpeg,Cropped/Bird3840_4032.jpg,176.0,87.0,558.0,427.0,0.9994503855705261,650.0,488.0,Golden_backed_woodpecker
4033,Data/Golden_backed_woodpecker/Black-rumped Flameback(2).jpeg,Cropped/Bird3841_4033.jpg,82.0,178.0,467.0,426.0,0.9841713309288025,650.0,491.0,Golden_backed_woodpecker
4034,Data/Golden_backed_woodpecker/Black-rumped Flameback(251).jpeg,Cropped/Bird3842_4034.jpg,68.0,76.0,396.0,584.0,0.8211096525192261,472.0,601.0,Golden_backed_woodpecker
4035,Data/Golden_backed_woodpecker/Greater Flameback(117).jpeg,Cropped/Bird3843_4035.jpg,43.0,48.0,492.0,577.0,0.9985045194625854,580.0,580.0,Golden_backed_woodpecker
4036,Data/Golden_backed_woodpecker/Black-rumped Flameback(214).jpeg,Cropped/Bird3844_4036.jpg,85.0,46.0,343.0,573.0,0.9221029877662659,492.0,600.0,Golden_backed_woodpecker
4037,Data/Golden_backed_woodpecker/Common Flameback(49).jpeg,Cropped/Bird3845_4037.jpg,263.0,8.0,606.0,451.0,0.9862556457519531,620.0,454.0,Golden_backed_woodpecker
4038,Data/Golden_backed_woodpecker/Greater Flameback(46).jpeg,Cropped/Bird3846_4038.jpg,81.0,137.0,327.0,480.0,0.878990113735199,450.0,600.0,Golden_backed_woodpecker
4039,Data/Golden_backed_woodpecker/Black-rumped Flameback(189).jpeg,Cropped/Bird3847_4039.jpg,114.0,53.0,416.0,600.0,0.9996486902236938,476.0,600.0,Golden_backed_woodpecker
4040,Data/Golden_backed_woodpecker/Black-rumped Flameback(275).jpeg,Cropped/Bird3848_4040.jpg,157.0,136.0,461.0,502.0,0.9531767964363098,629.0,519.0,Golden_backed_woodpecker
4041,Data/Golden_backed_woodpecker/Greater Flameback(133).jpeg,Cropped/Bird3849_4041.jpg,75.0,161.0,227.0,416.0,0.9980024695396423,357.0,500.0,Golden_backed_woodpecker
4042,Data/Golden_backed_woodpecker/Black-rumped Flameback(230).jpeg,Cropped/Bird3850_4042.jpg,89.0,71.0,304.0,578.0,0.9994361996650696,404.0,600.0,Golden_backed_woodpecker
4043,Data/Golden_backed_woodpecker/Black-rumped Flameback(288).jpeg,Cropped/Bird3851_4043.jpg,107.0,13.0,595.0,312.0,0.995134174823761,600.0,400.0,Golden_backed_woodpecker
4044,Data/Golden_backed_woodpecker/Black-rumped Flameback(174).jpeg,Cropped/Bird3852_4044.jpg,27.0,16.0,583.0,429.0,0.8801255822181702,650.0,433.0,Golden_backed_woodpecker
4045,Data/Golden_backed_woodpecker/Black-rumped Flameback(131).jpeg,Cropped/Bird3853_4045.jpg,225.0,81.0,486.0,437.0,0.9991711378097534,640.0,480.0,Golden_backed_woodpecker
4046,Data/Golden_backed_woodpecker/Black-rumped Flameback(131).jpeg,Cropped/Bird3853_4046.jpg,313.0,70.0,489.0,161.0,0.2712869346141815,640.0,480.0,Golden_backed_woodpecker
4047,Data/Golden_backed_woodpecker/Greater Flameback(27).jpeg,Cropped/Bird3854_4047.jpg,72.0,133.0,276.0,601.0,0.5500706434249878,407.0,610.0,Golden_backed_woodpecker
4048,Data/Golden_backed_woodpecker/Greater Flameback(62).jpeg,Cropped/Bird3855_4048.jpg,67.0,87.0,351.0,554.0,0.9999456405639648,400.0,600.0,Golden_backed_woodpecker
4049,Data/Golden_backed_woodpecker/Himalayan Flameback(7).jpeg,Cropped/Bird3856_4049.jpg,20.0,22.0,412.0,587.0,0.9989326596260071,450.0,600.0,Golden_backed_woodpecker
4050,Data/Golden_backed_woodpecker/Black-rumped Flameback(92).jpeg,Cropped/Bird3857_4050.jpg,134.0,111.0,320.0,588.0,0.970264732837677,450.0,600.0,Golden_backed_woodpecker
4051,Data/Golden_backed_woodpecker/Common Flameback(28).jpeg,Cropped/Bird3858_4051.jpg,91.0,97.0,306.0,202.0,0.8332114815711975,432.0,482.0,Golden_backed_woodpecker
